title,artists,album,inLibrary,likeStatus,duration,duration_seconds,videoId,played_at,run_id
Miles From Nowhere,Cat Stevens,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,3:35,215,uDrlnVLdlu0,2025-03-29T17:52:06Z,gh-3836
Dialogue 2 (How Many Suicides) (From 'Harold And Maude' Original Motion Picture Soundtrack),Cat Stevens,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,0:30,30,J4QUeABa8s0,2025-03-29T17:51:36Z,gh-3836
Tchaikovsky's Concerto No. 1 in B (From 'Harold And Maude' Original Motion Picture Soundtrack),Harold And Maude Studio Orchestra,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,1:27,87,rl4yXS8eDzE,2025-03-29T17:50:09Z,gh-3836
"I Wish, I Wish",Cat Stevens,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,3:48,228,FWSLRRgTKd0,2025-03-29T17:46:21Z,gh-3836
On The Road To Find Out,Cat Stevens,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,5:07,307,xS4i4IJ1Pgo,2025-03-29T15:26:28Z,gh-3835
Dialogue 1 (I Go To Funerals) (From 'Harold And Maude' Original Motion Picture Soundtrack),Cat Stevens,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,0:24,24,pJ_NZGRYmQg,2025-03-29T15:26:04Z,gh-3835
Don't Be Shy,Cat Stevens,Harold And Maude (Original Motion Picture Soundtrack / Deluxe),False,INDIFFERENT,2:50,170,TyEgdgm3vBI,2025-03-29T15:23:14Z,gh-3835
Change Down,Bonobo,Dial 'M' for Monkey,False,INDIFFERENT,4:34,274,djdQzsn6N8w,2025-03-29T06:35:26Z,gh-3832
D Song,Bonobo,Dial 'M' for Monkey,False,INDIFFERENT,5:20,320,CKCIl2Gmn_w,2025-03-29T06:30:06Z,gh-3832
Flutter,Bonobo,Dial 'M' for Monkey,False,INDIFFERENT,4:45,285,JsQhTxckK8E,2025-03-29T03:37:39Z,gh-3831
Noctuary,Bonobo,Dial 'M' for Monkey,False,INDIFFERENT,5:23,323,rg3jtPLj66k,2025-03-29T03:32:16Z,gh-3831
Hatoa,Bonobo,Days To Come,False,INDIFFERENT,4:22,262,xy2Qywzpjms,2025-03-29T03:27:54Z,gh-3831
Walk In The Sky (Instrumental),Bonobo,Days To Come,False,INDIFFERENT,4:07,247,byevOem7QhI,2025-03-29T03:23:47Z,gh-3831
If You Stayed Over (Reprise),Bonobo,Days To Come,False,INDIFFERENT,1:45,105,xaBPcLgLeB8,2025-03-29T03:22:02Z,gh-3831
If You Stayed Over (Instrumental),Bonobo,Days To Come,False,INDIFFERENT,2:16,136,V89yXXlZMZ4,2025-03-29T03:19:46Z,gh-3831
Nightlite (Demo Version),Bonobo,Days To Come,False,INDIFFERENT,5:11,311,LmTal2rrbxI,2025-03-29T03:14:35Z,gh-3831
Between The Lines (Instrumental),Bonobo,Days To Come,False,INDIFFERENT,4:37,277,6fYwIl4sD0A,2025-03-29T03:09:58Z,gh-3831
Days To Come (Instrumental),Bonobo,Days To Come,False,INDIFFERENT,3:51,231,fZJiXB3dfh0,2025-03-29T03:06:07Z,gh-3831
Recurring,Bonobo,Days To Come,False,INDIFFERENT,5:04,304,7W2g4G9KRqo,2025-03-29T03:01:03Z,gh-3831
Walk In The Sky (feat. Bajka),Bonobo,Days To Come,False,LIKE,4:35,275,tZPWqR9KUd8,2025-03-29T02:56:28Z,gh-3831
Dune,Indira Paganotto,Kalima EP,False,INDIFFERENT,4:37,277,ROZ8BOPs8Fc,2025-03-29T02:51:51Z,gh-3831
Kalima,Indira Paganotto,Kalima EP,False,INDIFFERENT,3:56,236,S5csZLtAdm0,2025-03-29T02:47:55Z,gh-3831
Fluffhead,Phish,1994.06.11 SBD,,INDIFFERENT,13:35,815,-ko0Ldg3Mr8,2025-03-29T02:34:20Z,gh-3831
Antelope,Phish,1994.06.11 SBD,,INDIFFERENT,10:37,637,fKYH8hWjPys,2025-03-29T01:51:38Z,gh-3830
2001,Phish,1994.06.11 SBD,,INDIFFERENT,4:06,246,f_F5NYBh0SY,2025-03-29T01:47:32Z,gh-3830
Stash,Phish,1994.06.11 SBD,,INDIFFERENT,9:38,578,rBYEaqou82c,2025-03-29T01:37:54Z,gh-3830
Tela,Phish,1994.06.11 SBD,,INDIFFERENT,6:34,394,VpsvTErVzV8,2025-03-29T01:31:20Z,gh-3830
It's Ice,Phish,1994.06.11 SBD,,INDIFFERENT,8:12,492,7dKL_ioCTIk,2025-03-29T01:23:08Z,gh-3830
Down With Disease,Phish,1994.06.11 SBD,,INDIFFERENT,7:03,423,7q5QVZ_eMVo,2025-03-29T01:16:05Z,gh-3830
Rift,Phish,1994.06.11 SBD,,INDIFFERENT,5:43,343,E7eL3NEv3E0,2025-03-29T01:10:22Z,gh-3830
YEM,Phish,1994.06.11 SBD,,INDIFFERENT,19:59,1199,2N8qosVED9M,2025-03-29T00:50:23Z,gh-3830
Chalkdust Torture,Phish,1994.06.11 SBD,,INDIFFERENT,6:03,363,pgpuGTSxyrM,2025-03-29T00:44:20Z,gh-3830
Wilson,Phish,1994.06.11 SBD,,INDIFFERENT,4:31,271,WJLdvN-BTNw,2025-03-29T00:39:49Z,gh-3830
Fearless,Pink Floyd,Meddle,False,INDIFFERENT,6:09,369,t3J_2R9rAp8,2025-03-29T00:33:40Z,gh-3830
A Pillow Of Winds,Pink Floyd,Meddle,False,INDIFFERENT,5:13,313,uThZ1uuLLWM,2025-03-29T00:28:27Z,gh-3830
One Of These Days,Pink Floyd,Meddle,False,INDIFFERENT,5:56,356,48PJGVf4xqk,2025-03-29T00:22:31Z,gh-3830
Bike,Pink Floyd,Relics,False,INDIFFERENT,3:22,202,X4PAmOKAFlw,2025-03-29T00:19:09Z,gh-3830
Biding My Time,Pink Floyd,Relics,False,INDIFFERENT,5:19,319,gvCNJdUExts,2025-03-29T00:13:50Z,gh-3830
Corporal Clegg,Pink Floyd,A Saucerful of Secrets,False,INDIFFERENT,4:13,253,bVdIieS1HkY,2025-03-29T00:09:37Z,gh-3830
Black Diamond Bay,Bob Dylan,Desire,False,LIKE,7:29,449,WhENzrnToiU,2025-03-29T00:02:08Z,gh-3830
Alabama Song / Backdoor Man (live),The Doors,Critique 1969 (live),False,LIKE,6:07,367,edN9Rld1mRY,2025-03-28T23:56:01Z,gh-3830
"Alabama Song (Whisky Bar) (Live at Felt Forum, New York City, January 18, 1970 - Second Show)",The Doors,Live in New York,False,LIKE,2:01,121,WQJik2VCBnM,2025-03-28T23:54:00Z,gh-3830
Alabama Song (Whisky Bar) [Mono] (Mono; 2017 Remaster),The Doors,The Doors (50th Anniversary Deluxe Edition),False,INDIFFERENT,3:22,202,0rIjHY49rXk,2025-03-28T23:50:38Z,gh-3830
Alabama Song (Whisky Bar) (Live at the Matrix),The Doors,Strange Nights of Stone,False,INDIFFERENT,3:16,196,-E_F7lHoW68,2025-03-28T23:47:22Z,gh-3830
Alabama Song (Whisky Bar),The Doors,The Doors,False,LIKE,3:18,198,nbtEkZIvMAg,2025-03-28T23:44:04Z,gh-3830
Thanks,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,3:11,191,5DvwLpEf6Is,2025-03-28T23:40:53Z,gh-3830
I Thought I Saw A Carpenter,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,4:30,270,dLG1kY49i_U,2025-03-28T23:36:23Z,gh-3830
Louisiana Woman,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,2:51,171,D1ZMmc0o1Lc,2025-03-28T23:33:32Z,gh-3830
Is The World Still Turning,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,3:32,212,PsQr-bl2XaE,2025-03-28T23:30:00Z,gh-3830
Peace Frog/Blue Sunday (Take 4) [2020 Remaster],The Doors,Morrison Hotel (50th Anniversary Deluxe Edition),False,LIKE,5:43,343,hvqTnMZxfKM,2025-03-28T23:24:17Z,gh-3830
Tight Rope,Leon Russell,Carney,False,LIKE,3:01,181,IWZBfyR1h6w,2025-03-28T23:21:16Z,gh-3830
I'm Working On A Building,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,4:31,271,V0TkaA1Mf6Q,2025-03-28T23:16:45Z,gh-3830
Just Because,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,3:23,203,m36e0RLVgqQ,2025-03-28T23:13:22Z,gh-3830
Moonshine Run,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,2:48,168,I6eVy8_yUCY,2025-03-28T23:10:34Z,gh-3830
I've Given All That I Can Take,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,3:13,193,sjn5sKtbQnU,2025-03-28T23:07:21Z,gh-3830
Way Downtown,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,3:13,193,xdsxASDrFzs,2025-03-28T23:04:08Z,gh-3830
Deeper Than A Dirt Road,"Rob Ickes & Trey Hensley, Trey Hensley",Living In A Song,False,INDIFFERENT,3:20,200,YenVGnsO7DI,2025-03-28T23:00:48Z,gh-3830
Georgia on a Fast Train,"Rob Ickes & Trey Hensley, Trey Hensley",Before the Sun Goes Down,False,INDIFFERENT,3:01,181,tqF_PixCO2A,2025-03-28T22:57:47Z,gh-3830
Brown Eyed Women (feat. Vince Gill),"Rob Ickes & Trey Hensley, Trey Hensley",World Full of Blues,False,INDIFFERENT,4:01,241,ah_WCscZFzE,2025-03-28T22:53:46Z,gh-3830
Trey Hensley - “Blue Virginia Blues”,"24K views, Trey Hensley",,False,INDIFFERENT,3:49,229,TbkEutxmobM,2025-03-28T22:49:57Z,gh-3830
Tight Rope,"534K views, Leon Russell",,False,INDIFFERENT,2:56,176,Qvep3Vsv_uQ,2025-03-28T22:47:01Z,gh-3830
"The Band of Heathens feat. Grahame Lesh ""Tight Rope"" (Leon Russell)","2.6K views, The Band of Heathens",,False,LIKE,3:46,226,AEgBfr_uXUo,2025-03-28T22:43:15Z,gh-3830
"Trey Hensley - ""Tight Rope"" (Leon Russell cover)","6K views, Trey Hensley",,False,LIKE,3:30,210,xF1M5InKXeA,2025-03-28T22:39:45Z,gh-3830
Tightrope,Michelle Williams,The Greatest Showman (Original Motion Picture Soundtrack),False,INDIFFERENT,3:55,235,rKtsx8RjuxY,2025-03-28T22:35:50Z,gh-3830
Sunchaser,Arc De Soleil,Dunes of Djoser,False,INDIFFERENT,3:35,215,MbKWIvoaKJo,2025-03-28T22:32:15Z,gh-3830
Dunes of Djoser,Arc De Soleil,Dunes of Djoser,False,INDIFFERENT,2:56,176,ViK7rIVhKUc,2025-03-28T22:29:19Z,gh-3830
Beware Of Darkness,Leon Russell,Leon Russell And The Shelter People (Expanded Edition),False,INDIFFERENT,4:45,285,aI7Y5Whjfe8,2025-03-28T21:25:39Z,gh-3829
Sweet Emily,Leon Russell,Leon Russell And The Shelter People (Expanded Edition),False,INDIFFERENT,3:23,203,67ZXQlVfvQQ,2025-03-28T21:22:16Z,gh-3829
She Smiles Like A River,Leon Russell,Leon Russell And The Shelter People (Expanded Edition),False,INDIFFERENT,3:00,180,2c_dSAdDT0c,2025-03-28T21:19:16Z,gh-3829
"It Takes A Lot To Laugh, It Takes A Train To Cry",Leon Russell,Leon Russell And The Shelter People (Expanded Edition),False,INDIFFERENT,4:04,244,sLgb-g4jvj8,2025-03-28T21:15:12Z,gh-3829
Of Thee I Sing,Leon Russell,Leon Russell And The Shelter People (Expanded Edition),False,LIKE,4:24,264,8d15gpdX8LQ,2025-03-28T21:10:48Z,gh-3829
Midnight Rider,The Allman Brothers Band,Idlewild South (Deluxe Edition Remastered),False,INDIFFERENT,3:01,181,O6Q40nZRRco,2025-03-28T21:07:47Z,gh-3829
"Wash, Mama, Wash",Dr. John,Remedies,False,INDIFFERENT,3:43,223,Chsot4mCrLw,2025-03-28T21:04:04Z,gh-3829
Magic Mirror,Leon Russell,Carney,False,INDIFFERENT,4:57,297,UeB6o7Ej2Es,2025-03-28T20:59:07Z,gh-3829
This Masquerade,Leon Russell,Carney,False,INDIFFERENT,4:26,266,oy_-_JgXA1A,2025-03-28T20:54:41Z,gh-3829
My Cricket,Leon Russell,Carney,False,INDIFFERENT,2:56,176,aF8hfHe3Duw,2025-03-28T20:51:45Z,gh-3829
If The Shoe Fits,Leon Russell,Carney,False,LIKE,2:23,143,gznJJxmie9M,2025-03-28T20:49:22Z,gh-3829
Acid Annapolis,Leon Russell,Carney,False,INDIFFERENT,2:48,168,1JKbOr0i_us,2025-03-28T20:46:34Z,gh-3829
Carney,Leon Russell,Carney,False,INDIFFERENT,0:48,48,V5ZxkAdkY_4,2025-03-28T20:45:46Z,gh-3829
Roller Derby,Leon Russell,Carney,False,INDIFFERENT,2:26,146,Zn1gbrVti6Y,2025-03-28T20:43:20Z,gh-3829
Cajun Love Song,Leon Russell,Carney,False,INDIFFERENT,3:10,190,P8xjZwM9ZrA,2025-03-28T20:40:10Z,gh-3829
Manhattan Island Serenade,Leon Russell,Carney,False,INDIFFERENT,3:26,206,ytZkLzi-0W8,2025-03-28T20:36:44Z,gh-3829
Me And Baby Jane,Leon Russell,Carney,False,INDIFFERENT,3:53,233,P1uEiS4Ua2w,2025-03-28T20:32:51Z,gh-3829
Out In The Woods,Leon Russell,Carney,False,INDIFFERENT,3:38,218,RW62LP9a5Yc,2025-03-28T20:29:13Z,gh-3829
Tight Rope,Leon Russell,Carney,False,LIKE,3:01,181,IWZBfyR1h6w,2025-03-28T20:26:12Z,gh-3829
Favorite Son,Satellite Friend,Favorite Son,False,LIKE,4:23,263,Go0wsC-rRIo,2025-03-27T02:03:03Z,gh-3814
Nicola Cruz Boiler Room Tulum x Comunite Live Set,"13M views, Boiler Room",,False,LIKE,50:34,3034,BcJCNLgEsHs,2025-03-24T17:52:11Z,gh-3796
Anti-Hero,Taylor Swift,Midnights,False,INDIFFERENT,3:21,201,gGwN25z7FrE,2025-03-24T02:08:03Z,gh-3790
the last great american dynasty,Taylor Swift,folklore,False,INDIFFERENT,3:51,231,OIlR5mOc9_s,2025-03-21T18:37:42Z,gh-3772
Creep,Radiohead,Pablo Honey,False,LIKE,3:59,239,zFYEYRcjK2g,2025-03-21T18:33:43Z,gh-3772
thanK you aIMee,Taylor Swift,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,False,INDIFFERENT,4:24,264,grbVHCV4yYc,2025-03-21T18:29:19Z,gh-3772
Everybody's a Somebody,Golden Shoals,Everybody's a Somebody,False,LIKE,2:52,172,RSGEInxNQoM,2025-03-21T18:26:27Z,gh-3772
BIRDS OF A FEATHER,Billie Eilish,HIT ME HARD AND SOFT,False,INDIFFERENT,3:31,211,WKZO-CWeOVA,2025-03-21T18:22:56Z,gh-3772
Red Wine Supernova,Chappell Roan,The Rise and Fall of a Midwest Princess,False,INDIFFERENT,3:13,193,KSbwHJMPq8w,2025-03-21T18:19:43Z,gh-3772
